-113.7	-47.7	0.00166029130878
-101.7	-47.7	0.00500907096102
-89.7	-47.7	-0.00207585933367
-113.7	-35.7	-0.000371451371848
-101.7	-35.7	-0.00133899825869
-89.7	-35.7	-0.00671479511766
-113.7	-23.7	-0.00202003105596
-101.7	-23.7	0.00236856066203
-89.7	-23.7	-0.000232340019465
-113.7	-11.7	-0.00486868571352
-101.7	-11.7	-0.00404086408798
-89.7	-11.7	0.00296810572445
