-113.7	-47.7	-0.00612125293219
-107.7	-47.7	0.00109451061508
-101.7	-47.7	-0.0011364629745
-95.7	-47.7	0.0106334289585
-89.7	-47.7	0.0125414251015
-83.7	-47.7	-0.00278938806059
-113.7	-41.7	-0.00802048760261
-107.7	-41.7	0.00179332355583
-101.7	-41.7	0.018482976493
-95.7	-41.7	-0.00623141873803
-89.7	-41.7	-0.0240752686682
-83.7	-41.7	-0.00189400502541
-113.7	-35.7	-0.00960720740659
-107.7	-35.7	0.00617453606128
-101.7	-35.7	0.00783839053338
-95.7	-35.7	-0.0342454439196
-89.7	-35.7	0.011816907067
-83.7	-35.7	-0.00298283310576
-113.7	-29.7	0.00188241186743
-107.7	-29.7	0.0163531923849
-101.7	-29.7	-0.0272561029178
-95.7	-29.7	-0.000791675562596
-89.7	-29.7	-0.00648375737865
-83.7	-29.7	-0.00120061466396
-113.7	-23.7	-0.0102808817383
-107.7	-23.7	0.0182663251721
-101.7	-23.7	-0.00875299354038
-95.7	-23.7	-0.0156331303206
-89.7	-23.7	0.00472106563848
-83.7	-23.7	-0.00464121961022
-113.7	-17.7	-0.000179673349521
-107.7	-17.7	0.00384644470523
-101.7	-17.7	0.00153673892146
-95.7	-17.7	-0.00686685207893
-89.7	-17.7	-0.00200968422541
-83.7	-17.7	0.00585146054254
-113.7	-11.7	-0.00957050929537
-107.7	-11.7	0.0166464746098
-101.7	-11.7	-0.016035579848
-95.7	-11.7	-0.00485868149053
-89.7	-11.7	-0.00516100291861
-83.7	-11.7	-0.00541293273454
