-113.7	-47.7	0.0119610875249
-107.7	-47.7	-0.00545952466973
-101.7	-47.7	0.00106843957383
-95.7	-47.7	0.00282076701478
-89.7	-47.7	-4.02473906433e-05
-83.7	-47.7	0.00112015764716
-113.7	-41.7	-0.00571075508742
-107.7	-41.7	0.00628365244302
-101.7	-41.7	-0.00363864825431
-95.7	-41.7	-0.00621600732529
-89.7	-41.7	0.0029696111892
-83.7	-41.7	0.000925396058392
-113.7	-35.7	-0.00407928070899
-107.7	-35.7	0.00736090384635
-101.7	-35.7	-0.00386608981034
-95.7	-35.7	-2.12404561353e-05
-89.7	-35.7	-0.00254713071217
-83.7	-35.7	-0.00477726623467
-113.7	-29.7	0.00653520386504
-107.7	-29.7	0.00412730141034
-101.7	-29.7	-0.00665826580962
-95.7	-29.7	0.00158335194101
-89.7	-29.7	-0.00583965256919
-83.7	-29.7	-0.00329623817743
-113.7	-23.7	0.00252026399266
-107.7	-23.7	-0.00863103382517
-101.7	-23.7	0.00215636633629
-95.7	-23.7	-0.00260833885704
-89.7	-23.7	-0.00305627920898
-83.7	-23.7	0.00340750281293
-113.7	-17.7	-0.00150993767329
-107.7	-17.7	0.00227623225101
-101.7	-17.7	-0.00273222626674
-95.7	-17.7	-0.000459895695712
-89.7	-17.7	-0.00454530701154
-83.7	-17.7	0.00080104555218
-113.7	-11.7	-0.00765323482392
-107.7	-11.7	0.00354165992576
-101.7	-11.7	-0.00437695334676
-95.7	-11.7	-0.0059816795283
-89.7	-11.7	0.00379190965941
-83.7	-11.7	1.78037489604e-05
