-113.7	-47.7	5.48652678845e-09
-107.7	-47.7	-0.000259151510363
-101.7	-47.7	0.0509121543355
-95.7	-47.7	-0.0239864359237
-89.7	-47.7	-0.0171375816863
-83.7	-47.7	-0.0126772117615
-113.7	-41.7	3.36513039656e-11
-107.7	-41.7	-2.44324637606e-05
-101.7	-41.7	0.0756268166442
-95.7	-41.7	-0.0513345191343
-89.7	-41.7	-0.00281521208854
-83.7	-41.7	-0.00700252459819
-113.7	-35.7	0.0
-107.7	-35.7	2.96531934509e-05
-101.7	-35.7	0.0995913978286
-95.7	-35.7	-0.0446782993131
-89.7	-35.7	-0.0252057669172
-83.7	-35.7	0.00626795200515
-113.7	-29.7	0.0
-107.7	-29.7	6.5008407546e-08
-101.7	-29.7	0.0489900623352
-95.7	-29.7	-0.0792397116315
-89.7	-29.7	-0.0111806510167
-83.7	-29.7	-0.0170481247974
-113.7	-23.7	0.0
-107.7	-23.7	6.8212102633e-12
-101.7	-23.7	0.00045011426937
-95.7	-23.7	0.142110714071
-89.7	-23.7	-0.0609185764279
-83.7	-23.7	0.0146232891543
-113.7	-17.7	0.0
-107.7	-17.7	0.0
-101.7	-17.7	-1.33598405228e-07
-95.7	-17.7	-0.00109298149891
-89.7	-17.7	0.121461459861
-83.7	-17.7	-0.0860617332937
-113.7	-11.7	0.0
-107.7	-11.7	0.0
-101.7	-11.7	2.72848410532e-12
-95.7	-11.7	1.06371953734e-06
-89.7	-11.7	-0.00209298545269
-83.7	-11.7	0.0737668267029
