-113.7	-47.7	-3.18323145621e-12
-107.7	-47.7	-2.64592863459e-05
-101.7	-47.7	0.0180310664782
-95.7	-47.7	0.0491414629632
-89.7	-47.7	-0.0427482409523
-83.7	-47.7	-0.0161754755759
-113.7	-41.7	4.54747350886e-13
-107.7	-41.7	-2.6154970783e-05
-101.7	-41.7	0.0537082481897
-95.7	-41.7	-0.0532533153296
-89.7	-41.7	0.00878075285482
-83.7	-41.7	-0.0187361138842
-113.7	-35.7	0.0
-107.7	-35.7	5.75087142352e-08
-101.7	-35.7	0.0421247707113
-95.7	-35.7	-0.0681295351615
-89.7	-35.7	0.00189632887623
-83.7	-35.7	-0.0118829021717
-113.7	-29.7	0.0
-107.7	-29.7	-2.31921148952e-10
-101.7	-29.7	0.00104337313269
-95.7	-29.7	-0.0192238673876
-89.7	-29.7	-0.0135833598715
-83.7	-29.7	0.0143757581618
-113.7	-23.7	0.0
-107.7	-23.7	0.0
-101.7	-23.7	-3.75195213564e-07
-95.7	-23.7	0.0596474472309
-89.7	-23.7	-0.0807677671446
-83.7	-23.7	-0.0266208635353
-113.7	-17.7	0.0
-107.7	-17.7	0.0
-101.7	-17.7	2.19552021008e-09
-95.7	-17.7	-0.000116089799121
-89.7	-17.7	0.0997681216304
-83.7	-17.7	0.00325995917865
-113.7	-11.7	0.0
-107.7	-11.7	0.0
-101.7	-11.7	0.0
-95.7	-11.7	1.62112883118e-08
-89.7	-11.7	-0.000600084321377
-83.7	-11.7	0.00299263700163
