-113.7	-47.7	0.00127701455813
-107.7	-47.7	-0.00370621193042
-101.7	-47.7	-0.00122177481717
-95.7	-47.7	0.00237362608823
-89.7	-47.7	0.0122736103904
-83.7	-47.7	0.014449969005
-113.7	-41.7	-0.000981615001365
-107.7	-41.7	-0.000740075423892
-101.7	-41.7	0.00725285456247
-95.7	-41.7	0.0137446623435
-89.7	-41.7	-0.02775197765
-83.7	-41.7	-0.0208398392519
-113.7	-35.7	-0.00616683783119
-107.7	-35.7	0.0026612320321
-101.7	-35.7	0.0282826942966
-95.7	-35.7	-0.0462206468351
-89.7	-35.7	0.00762210273751
-83.7	-35.7	0.000814618056211
-113.7	-29.7	0.00116355451019
-107.7	-29.7	0.00335762177474
-101.7	-29.7	-0.0192060379013
-95.7	-29.7	0.00418838452242
-89.7	-29.7	-0.00359973308196
-83.7	-29.7	-0.0105731589983
-113.7	-23.7	0.000631633891317
-107.7	-23.7	0.022831063181
-101.7	-23.7	-0.0254902117294
-95.7	-23.7	-0.0123382790193
-89.7	-23.7	0.00687991205905
-83.7	-23.7	0.00292330799812
-113.7	-17.7	-0.00442543008103
-107.7	-17.7	0.0131914201243
-101.7	-17.7	-0.0133684233788
-95.7	-17.7	-0.0076094525657
-89.7	-17.7	-0.000944407305724
-83.7	-17.7	0.00295238447688
-113.7	-11.7	-0.0287611096674
-107.7	-11.7	0.0297700831161
-101.7	-11.7	-0.0384616029078
-95.7	-11.7	0.0043309404532
-89.7	-11.7	-0.00148532549474
-83.7	-11.7	-0.000721651955246
