-113.7	-47.7	0.00206886307524
-107.7	-47.7	0.018423038704
-101.7	-47.7	-0.0101777425834
-95.7	-47.7	-0.0144130463805
-89.7	-47.7	0.00135727455654
-83.7	-47.7	-0.000523387451722
-113.7	-41.7	0.0122744758764
-107.7	-41.7	-0.0126561929587
-101.7	-41.7	-0.0151922912601
-95.7	-41.7	0.0107043865632
-89.7	-41.7	0.000634505626749
-83.7	-41.7	0.00036087313083
-113.7	-35.7	0.0221284715585
-107.7	-35.7	-0.0332704116809
-101.7	-35.7	0.0100751708824
-95.7	-35.7	-0.0142816437451
-89.7	-35.7	0.0110753315712
-83.7	-35.7	-0.00291495042438
-113.7	-29.7	0.0185830412379
-107.7	-29.7	-0.00114364616365
-101.7	-29.7	-0.00534435832742
-95.7	-29.7	0.000780320897775
-89.7	-29.7	-0.00270636651612
-83.7	-29.7	-0.0117244622356
-113.7	-23.7	-0.0198971792552
-107.7	-23.7	-0.0028520368287
-101.7	-23.7	0.00359817127628
-95.7	-23.7	-0.00214914159824
-89.7	-23.7	-0.00410277242008
-83.7	-23.7	0.0118751619298
-113.7	-17.7	-0.0152753446409
-107.7	-17.7	-0.00276322482205
-101.7	-17.7	-0.00264681391127
-95.7	-17.7	-0.00686758796837
-89.7	-17.7	-0.00587607901889
-83.7	-17.7	-0.00443254149468
-113.7	-11.7	-0.00908293849307
-107.7	-11.7	0.00691779324916
-101.7	-11.7	-0.00688586628985
-95.7	-11.7	-0.00500299447503
-89.7	-11.7	-0.0025341376595
-83.7	-11.7	-0.00189107941151
